,category,qty out,release date,year,week
11982,sanitizer,24.0,2020-09-09,2020,37
11984,gloves,5900.0,2020-09-10,2020,37
11985,gloves,6000.0,2020-09-10,2020,37
11986,gloves,6000.0,2020-09-10,2020,37
11987,face shield,1000.0,2020-09-10,2020,37
11989,testing supplies,540.0,2020-09-11,2020,37
11990,testing supplies,540.0,2020-09-11,2020,37
11992,testing supplies,300.0,2020-09-14,2020,38
11993,testing supplies,300.0,2020-09-14,2020,38
11995,gloves,4000.0,2020-09-14,2020,38
11996,testing supplies,3000.0,2020-09-14,2020,38
11998,surgical mask,500.0,2020-09-14,2020,38
11999,sanitizer,15.0,2020-09-14,2020,38
12000,sanitizer,17.0,2020-09-14,2020,38
12001,sanitizer,2.0,2020-09-14,2020,38
12003,testing supplies,400.0,2020-09-14,2020,38
12004,testing supplies,400.0,2020-09-14,2020,38
12006,sanitizer,48.0,2020-09-14,2020,38
12008,testing supplies,300.0,2020-09-16,2020,38
12009,testing supplies,300.0,2020-09-16,2020,38
12011,surgical mask,1200.0,2020-09-17,2020,38
12012,gloves,700.0,2020-09-17,2020,38
12013,gloves,700.0,2020-09-17,2020,38
12014,gloves,800.0,2020-09-17,2020,38
12016,surgical mask,1500.0,2020-09-18,2020,38
12017,n95,200.0,2020-09-18,2020,38
12018,gown,200.0,2020-09-18,2020,38
12019,gloves,1500.0,2020-09-18,2020,38
12020,gloves,1500.0,2020-09-18,2020,38
12021,face shield,50.0,2020-09-18,2020,38
12022,testing supplies,20.0,2020-09-18,2020,38
12023,testing supplies,20.0,2020-09-18,2020,38
12024,testing supplies,20.0,2020-09-18,2020,38
12026,gloves,1500.0,2020-09-19,2020,38
12027,gloves,2500.0,2020-09-19,2020,38
12028,gloves,2000.0,2020-09-19,2020,38
12030,testing supplies,30.0,2020-09-21,2020,39
12031,testing supplies,30.0,2020-09-21,2020,39
12033,gloves,1000.0,2020-09-22,2020,39
12034,gloves,1000.0,2020-09-22,2020,39
12035,gloves,1000.0,2020-09-22,2020,39
12037,testing supplies,200.0,2020-09-24,2020,39
12038,testing supplies,200.0,2020-09-24,2020,39
12039,testing supplies,200.0,2020-09-24,2020,39
12041,testing supplies,100.0,2020-09-24,2020,39
12042,testing supplies,100.0,2020-09-24,2020,39
12044,testing supplies,300.0,2020-09-24,2020,39
12045,testing supplies,300.0,2020-09-24,2020,39
12047,testing supplies,700.0,2020-09-24,2020,39
12048,testing supplies,700.0,2020-09-24,2020,39
12049,gloves,2000.0,2020-09-24,2020,39
12051,reusable masks,1600.0,2020-09-28,2020,40
12052,sanitizer,1600.0,2020-09-28,2020,40
12054,testing supplies,250.0,2020-09-28,2020,40
12055,testing supplies,250.0,2020-09-28,2020,40
12057,surgical mask,500.0,2020-09-29,2020,40
12058,n95,200.0,2020-09-29,2020,40
12059,gown,500.0,2020-09-29,2020,40
12060,gloves,2000.0,2020-09-29,2020,40
12061,face shield,200.0,2020-09-29,2020,40
12063,n95,400.0,2020-09-29,2020,40
12064,gloves,5000.0,2020-09-29,2020,40
12065,gloves,5000.0,2020-09-29,2020,40
12066,face shield,400.0,2020-09-29,2020,40
12067,goggles,60.0,2020-09-29,2020,40
12069,surgical mask,400.0,2020-09-30,2020,40
12070,n95,600.0,2020-09-30,2020,40
12071,gown,500.0,2020-09-30,2020,40
12072,gloves,2500.0,2020-09-30,2020,40
12073,gloves,2500.0,2020-09-30,2020,40
12076,surgical mask,1000.0,2020-09-30,2020,40
12077,gloves,500.0,2020-09-30,2020,40
12078,gloves,500.0,2020-09-30,2020,40
12079,sanitizer,50.0,2020-09-30,2020,40
12081,surgical mask,1000.0,2020-09-30,2020,40
12082,n95,600.0,2020-09-30,2020,40
12083,gown,800.0,2020-09-30,2020,40
12084,gloves,3000.0,2020-09-30,2020,40
12085,gloves,2000.0,2020-09-30,2020,40
12087,testing supplies,200.0,2020-10-01,2020,40
12088,testing supplies,100.0,2020-10-01,2020,40
12089,testing supplies,100.0,2020-10-01,2020,40
12090,testing supplies,300.0,2020-10-01,2020,40
12092,surgical mask,3000.0,2020-10-01,2020,40
12093,gloves,1500.0,2020-10-01,2020,40
12094,gloves,1500.0,2020-10-01,2020,40
12096,n95,200.0,2020-10-01,2020,40
12098,surgical mask,10000.0,2020-10-01,2020,40
12099,n95,2500.0,2020-10-01,2020,40
12100,gown,2000.0,2020-10-01,2020,40
12101,gloves,19000.0,2020-10-01,2020,40
12102,gloves,17100.0,2020-10-01,2020,40
12103,gloves,17000.0,2020-10-01,2020,40
12104,face shield,1600.0,2020-10-01,2020,40
12106,testing supplies,150.0,2020-10-01,2020,40
12107,testing supplies,150.0,2020-10-01,2020,40
12109,gown,600.0,2020-10-01,2020,40
12110,face shield,400.0,2020-10-01,2020,40
12112,reusable masks,100.0,2020-10-01,2020,40
12113,sanitizer,80.0,2020-10-01,2020,40
12114,testing supplies,50.0,2020-10-01,2020,40
12115,testing supplies,50.0,2020-10-01,2020,40
12116,testing supplies,50.0,2020-10-01,2020,40
12117,testing supplies,100.0,2020-10-01,2020,40
12119,gown,50.0,2020-10-01,2020,40
12120,gown,50.0,2020-10-01,2020,40
12121,gown,50.0,2020-10-01,2020,40
12122,gloves,100.0,2020-10-01,2020,40
12123,gloves,100.0,2020-10-01,2020,40
12124,misc,0.0,2020-10-01,2020,40
12126,surgical mask,300.0,2020-10-01,2020,40
12127,n95,600.0,2020-10-01,2020,40
12128,gloves,500.0,2020-10-01,2020,40
12129,gloves,500.0,2020-10-01,2020,40
12130,face shield,270.0,2020-10-01,2020,40
12131,gown,270.0,2020-10-01,2020,40
12133,gloves,2700.0,2020-10-01,2020,40
12134,gloves,2500.0,2020-10-01,2020,40
12135,face shield,2000.0,2020-10-01,2020,40
12138,gloves,19000.0,2020-10-01,2020,40
12139,gloves,17000.0,2020-10-01,2020,40
12140,gloves,17000.0,2020-10-01,2020,40
12141,face shield,6720.0,2020-10-01,2020,40
12143,surgical mask,300.0,2020-10-02,2020,40
12144,n95,400.0,2020-10-02,2020,40
12145,face shield,400.0,2020-10-02,2020,40
12146,gloves,500.0,2020-10-02,2020,40
12147,gloves,1000.0,2020-10-02,2020,40
12148,gloves,1000.0,2020-10-02,2020,40
12150,gown,500.0,2020-10-02,2020,40
12151,surgical mask,300.0,2020-10-02,2020,40
12152,n95,400.0,2020-10-02,2020,40
12153,face shield,400.0,2020-10-02,2020,40
12154,gloves,800.0,2020-10-02,2020,40
12155,gloves,800.0,2020-10-02,2020,40
12157,surgical mask,300.0,2020-10-02,2020,40
12158,gloves,2400.0,2020-10-02,2020,40
12159,gloves,2400.0,2020-10-02,2020,40
12160,gloves,300.0,2020-10-02,2020,40
12161,gown,50.0,2020-10-02,2020,40
12163,n95,4200.0,2020-10-02,2020,40
12164,face shield,1000.0,2020-10-02,2020,40
12165,gown,1000.0,2020-10-02,2020,40
12167,surgical mask,600.0,2020-10-02,2020,40
12168,n95,200.0,2020-10-02,2020,40
12169,gown,100.0,2020-10-02,2020,40
12170,gloves,500.0,2020-10-02,2020,40
12171,gloves,900.0,2020-10-02,2020,40
12172,face shield,100.0,2020-10-02,2020,40
12173,sanitizer,200.0,2020-10-02,2020,40
12175,surgical mask,500.0,2020-10-05,2020,41
12176,n95,400.0,2020-10-05,2020,41
12177,face shield,900.0,2020-10-05,2020,41
12178,gloves,6000.0,2020-10-05,2020,41
12179,gown,10.0,2020-10-05,2020,41
12181,gloves,30000.0,2020-10-05,2020,41
12183,surgical mask,3650.0,2020-10-05,2020,41
12184,surgical mask,1350.0,2020-10-05,2020,41
12185,face shield,5000.0,2020-10-05,2020,41
12187,reusable masks,80.0,2020-10-05,2020,41
12189,reusable masks,2000.0,2020-10-05,2020,41
12191,surgical mask,600.0,2020-10-05,2020,41
12192,n95,200.0,2020-10-05,2020,41
12193,face shield,360.0,2020-10-05,2020,41
12194,gloves,1300.0,2020-10-05,2020,41
12195,gloves,1200.0,2020-10-05,2020,41
12196,gown,360.0,2020-10-05,2020,41
12198,reusable masks,1500.0,2020-10-05,2020,41
12200,testing supplies,100.0,2020-10-05,2020,41
12201,testing supplies,100.0,2020-10-05,2020,41
12203,surgical mask,1000.0,2020-10-05,2020,41
12204,n95,600.0,2020-10-05,2020,41
12205,face shield,1000.0,2020-10-05,2020,41
12206,gloves,1200.0,2020-10-05,2020,41
12208,n95,6000.0,2020-10-06,2020,41
12209,face shield,500.0,2020-10-06,2020,41
12210,gown,900.0,2020-10-06,2020,41
12212,surgical mask,100.0,2020-10-06,2020,41
12213,n95,100.0,2020-10-06,2020,41
12214,face shield,50.0,2020-10-06,2020,41
12215,sanitizer,24.0,2020-10-06,2020,41
12216,gown,100.0,2020-10-06,2020,41
12218,surgical mask,1500.0,2020-10-06,2020,41
12219,n95,600.0,2020-10-06,2020,41
12220,face shield,1500.0,2020-10-06,2020,41
12221,gloves,600.0,2020-10-06,2020,41
12222,gloves,500.0,2020-10-06,2020,41
12224,surgical mask,100.0,2020-10-06,2020,41
12225,n95,20.0,2020-10-06,2020,41
12226,face shield,30.0,2020-10-06,2020,41
12227,gloves,600.0,2020-10-06,2020,41
12228,gown,30.0,2020-10-06,2020,41
12230,n95,40.0,2020-10-06,2020,41
12231,face shield,30.0,2020-10-06,2020,41
12232,gloves,1200.0,2020-10-06,2020,41
12233,gloves,1000.0,2020-10-06,2020,41
12234,gown,20.0,2020-10-06,2020,41
12236,surgical mask,2500.0,2020-10-07,2020,41
12237,n95,60.0,2020-10-07,2020,41
12238,face shield,2000.0,2020-10-07,2020,41
12239,gloves,1000.0,2020-10-07,2020,41
12240,gown,50.0,2020-10-07,2020,41
12241,testing supplies,100.0,2020-10-07,2020,41
12242,testing supplies,100.0,2020-10-07,2020,41
12244,surgical mask,3500.0,2020-10-07,2020,41
12245,face shield,300.0,2020-10-07,2020,41
12246,gloves,1500.0,2020-10-07,2020,41
12247,gloves,1500.0,2020-10-07,2020,41
12248,gown,300.0,2020-10-07,2020,41
12250,surgical mask,1000.0,2020-10-07,2020,41
12251,face shield,1000.0,2020-10-07,2020,41
12252,gloves,900.0,2020-10-07,2020,41
12253,gloves,750.0,2020-10-07,2020,41
12254,gown,50.0,2020-10-07,2020,41
12255,testing supplies,10.0,2020-10-07,2020,41
12256,testing supplies,10.0,2020-10-07,2020,41
12258,gloves,400.0,2020-10-07,2020,41
12259,gloves,400.0,2020-10-07,2020,41
12260,surgical mask,2000.0,2020-10-07,2020,41
12262,n95,200.0,2020-10-08,2020,41
12263,surgical mask,10000.0,2020-10-08,2020,41
12264,face shield,1000.0,2020-10-08,2020,41
12265,gloves,3000.0,2020-10-08,2020,41
12266,gloves,3600.0,2020-10-08,2020,41
12267,gloves,3500.0,2020-10-08,2020,41
12268,gown,50.0,2020-10-08,2020,41
12270,surgical mask,1000.0,2020-10-08,2020,41
12271,face shield,50.0,2020-10-08,2020,41
12273,surgical mask,4500.0,2020-10-09,2020,41
12274,face shield,1500.0,2020-10-09,2020,41
12275,gloves,3000.0,2020-10-09,2020,41
12276,gloves,3000.0,2020-10-09,2020,41
12277,gloves,1500.0,2020-10-09,2020,41
12278,gown,1500.0,2020-10-09,2020,41
12280,n95,600.0,2020-10-09,2020,41
12281,surgical mask,5000.0,2020-10-09,2020,41
12282,face shield,1000.0,2020-10-09,2020,41
12283,gloves,1200.0,2020-10-09,2020,41
12284,gloves,1000.0,2020-10-09,2020,41
12285,gloves,1000.0,2020-10-09,2020,41
12286,gown,400.0,2020-10-09,2020,41
12288,gloves,51000.0,2020-10-09,2020,41
12289,gloves,20000.0,2020-10-09,2020,41
12290,gloves,17000.0,2020-10-09,2020,41
12291,n95,200.0,2020-10-09,2020,41
12293,n95,500.0,2020-10-09,2020,41
12294,surgical mask,2500.0,2020-10-09,2020,41
12295,face shield,2500.0,2020-10-09,2020,41
12296,gloves,1000.0,2020-10-09,2020,41
12297,gloves,1500.0,2020-10-09,2020,41
12298,gown,800.0,2020-10-09,2020,41
12300,testing supplies,65.0,2020-10-12,2020,42
12301,testing supplies,65.0,2020-10-12,2020,42
12302,testing supplies,65.0,2020-10-12,2020,42
12304,testing supplies,110.0,2020-10-12,2020,42
12305,testing supplies,110.0,2020-10-12,2020,42
12306,testing supplies,110.0,2020-10-12,2020,42
12307,testing supplies,220.0,2020-10-12,2020,42
12309,n95,400.0,2020-10-12,2020,42
12310,surgical mask,2000.0,2020-10-12,2020,42
12311,face shield,2000.0,2020-10-12,2020,42
12312,gloves,3000.0,2020-10-12,2020,42
12313,gloves,2100.0,2020-10-12,2020,42
12314,gloves,1000.0,2020-10-12,2020,42
12315,gown,1800.0,2020-10-12,2020,42
12317,n95,340.0,2020-10-12,2020,42
12318,surgical mask,6000.0,2020-10-12,2020,42
12319,face shield,1200.0,2020-10-12,2020,42
12320,gloves,3300.0,2020-10-12,2020,42
12321,gloves,3300.0,2020-10-12,2020,42
12322,gown,320.0,2020-10-12,2020,42
12324,surgical mask,1000.0,2020-10-12,2020,42
12325,gloves,300.0,2020-10-12,2020,42
12326,gloves,200.0,2020-10-12,2020,42
12327,sanitizer,40.0,2020-10-12,2020,42
12329,n95,3000.0,2020-10-13,2020,42
12330,gloves,10200.0,2020-10-13,2020,42
12331,gloves,1000.0,2020-10-13,2020,42
12332,surgical mask,6000.0,2020-10-13,2020,42
12333,face shield,6000.0,2020-10-13,2020,42
12334,gown,3000.0,2020-10-13,2020,42
12336,n95,500.0,2020-10-13,2020,42
12337,surgical mask,3000.0,2020-10-13,2020,42
12338,face shield,750.0,2020-10-13,2020,42
12339,gloves,1200.0,2020-10-13,2020,42
12340,gloves,1000.0,2020-10-13,2020,42
12341,gown,2000.0,2020-10-13,2020,42
12343,n95,20.0,2020-10-13,2020,42
12344,surgical mask,200.0,2020-10-13,2020,42
12345,face shield,20.0,2020-10-13,2020,42
12346,gloves,200.0,2020-10-13,2020,42
12347,gown,100.0,2020-10-13,2020,42
12348,testing supplies,8.0,2020-10-13,2020,42
12349,testing supplies,8.0,2020-10-13,2020,42
12351,testing supplies,40.0,2020-10-15,2020,42
12353,n95,20.0,2020-10-15,2020,42
12354,surgical mask,1000.0,2020-10-15,2020,42
12355,face shield,20.0,2020-10-15,2020,42
12356,gloves,2000.0,2020-10-15,2020,42
12357,gown,20.0,2020-10-15,2020,42
12359,n95,60.0,2020-10-15,2020,42
12360,surgical mask,750.0,2020-10-15,2020,42
12361,face shield,700.0,2020-10-15,2020,42
12362,gloves,300.0,2020-10-15,2020,42
12363,gloves,300.0,2020-10-15,2020,42
12364,gown,10.0,2020-10-15,2020,42
12365,testing supplies,50.0,2020-10-15,2020,42
12366,testing supplies,50.0,2020-10-15,2020,42
12367,testing supplies,100.0,2020-10-15,2020,42
12368,testing supplies,150.0,2020-10-15,2020,42
12369,testing supplies,50.0,2020-10-15,2020,42
12371,n95,60.0,2020-10-15,2020,42
12372,surgical mask,400.0,2020-10-15,2020,42
12373,gloves,100.0,2020-10-15,2020,42
12374,gloves,100.0,2020-10-15,2020,42
12376,gloves,1200.0,2020-10-16,2020,42
12377,gloves,1000.0,2020-10-16,2020,42
12378,n95,100.0,2020-10-16,2020,42
12379,face shield,400.0,2020-10-16,2020,42
12380,gown,500.0,2020-10-16,2020,42
12381,testing supplies,150.0,2020-10-16,2020,42
12382,testing supplies,100.0,2020-10-16,2020,42
12383,testing supplies,100.0,2020-10-16,2020,42
12384,testing supplies,250.0,2020-10-16,2020,42
12386,reusable masks,1000.0,2020-10-16,2020,42
12388,n95,260.0,2020-10-16,2020,42
12389,surgical mask,500.0,2020-10-16,2020,42
12390,face shield,500.0,2020-10-16,2020,42
12391,gloves,900.0,2020-10-16,2020,42
12392,gloves,900.0,2020-10-16,2020,42
12393,gloves,900.0,2020-10-16,2020,42
12394,gown,500.0,2020-10-16,2020,42
12395,testing supplies,350.0,2020-10-16,2020,42
12396,testing supplies,350.0,2020-10-16,2020,42
12397,testing supplies,350.0,2020-10-16,2020,42
12398,testing supplies,700.0,2020-10-16,2020,42
12399,testing supplies,1050.0,2020-10-16,2020,42
12401,gloves,2100.0,2020-10-16,2020,42
12402,gloves,2000.0,2020-10-16,2020,42
12404,gloves,4000.0,2020-10-16,2020,42
12405,gloves,4200.0,2020-10-16,2020,42
12406,gloves,4000.0,2020-10-16,2020,42
12408,n95,1000.0,2020-10-16,2020,42
12409,surgical mask,6000.0,2020-10-16,2020,42
12410,face shield,1500.0,2020-10-16,2020,42
12411,testing supplies,180.0,2020-10-16,2020,42
12412,testing supplies,175.0,2020-10-16,2020,42
12413,testing supplies,175.0,2020-10-16,2020,42
12414,testing supplies,355.0,2020-10-16,2020,42
12416,n95,120.0,2020-10-16,2020,42
12417,surgical mask,3000.0,2020-10-16,2020,42
12418,gloves,2600.0,2020-10-16,2020,42
12419,gloves,2400.0,2020-10-16,2020,42
12420,gown,600.0,2020-10-16,2020,42
12421,testing supplies,200.0,2020-10-16,2020,42
12422,testing supplies,200.0,2020-10-16,2020,42
12424,n95,360.0,2020-10-19,2020,43
12425,surgical mask,500.0,2020-10-19,2020,43
12426,face shield,500.0,2020-10-19,2020,43
12427,gloves,1200.0,2020-10-19,2020,43
12428,gloves,1300.0,2020-10-19,2020,43
12429,gown,500.0,2020-10-19,2020,43
12431,testing supplies,50.0,2020-10-18,2020,42
12432,testing supplies,50.0,2020-10-18,2020,42
12433,testing supplies,100.0,2020-10-18,2020,42
12434,testing supplies,100.0,2020-10-18,2020,42
12436,n95,600.0,2020-10-19,2020,43
12437,surgical mask,600.0,2020-10-19,2020,43
12438,face shield,100.0,2020-10-19,2020,43
12439,gloves,4200.0,2020-10-19,2020,43
12440,gloves,4000.0,2020-10-19,2020,43
12441,gown,300.0,2020-10-19,2020,43
12442,testing supplies,100.0,2020-10-19,2020,43
12444,gloves,3000.0,2020-10-19,2020,43
12445,gloves,3000.0,2020-10-19,2020,43
12446,gloves,3000.0,2020-10-19,2020,43
12448,gloves,2100.0,2020-10-19,2020,43
12450,n95,120.0,2020-10-19,2020,43
12451,surgical mask,300.0,2020-10-19,2020,43
12452,face shield,110.0,2020-10-19,2020,43
12453,gloves,900.0,2020-10-19,2020,43
12454,gloves,800.0,2020-10-19,2020,43
12455,gown,300.0,2020-10-19,2020,43
12456,testing supplies,100.0,2020-10-19,2020,43
12457,testing supplies,100.0,2020-10-19,2020,43
12458,testing supplies,100.0,2020-10-19,2020,43
12460,surgical mask,5000.0,2020-10-20,2020,43
12461,gloves,4200.0,2020-10-20,2020,43
12462,gloves,4000.0,2020-10-20,2020,43
12463,gown,1000.0,2020-10-20,2020,43
12465,n95,140.0,2020-10-20,2020,43
12466,surgical mask,500.0,2020-10-20,2020,43
12467,face shield,200.0,2020-10-20,2020,43
12468,gloves,300.0,2020-10-20,2020,43
12469,sanitizer,300.0,2020-10-20,2020,43
12470,gown,300.0,2020-10-20,2020,43
12471,reusable masks,800.0,2020-10-20,2020,43
12473,testing supplies,30.0,2020-10-20,2020,43
12474,testing supplies,30.0,2020-10-20,2020,43
12475,testing supplies,30.0,2020-10-20,2020,43
12477,n95,100.0,2020-10-20,2020,43
12479,gloves,5000.0,2020-10-20,2020,43
12480,gloves,5100.0,2020-10-20,2020,43
12481,gown,14000.0,2020-10-20,2020,43
12482,face shield,400.0,2020-10-20,2020,43
12483,surgical mask,4000.0,2020-10-20,2020,43
12484,testing supplies,300.0,2020-10-20,2020,43
12485,testing supplies,300.0,2020-10-20,2020,43
12487,surgical mask,3000.0,2020-10-20,2020,43
12488,face shield,25.0,2020-10-20,2020,43
12489,gloves,4000.0,2020-10-20,2020,43
12490,gown,30.0,2020-10-20,2020,43
12492,n95,200.0,2020-10-20,2020,43
12493,surgical mask,500.0,2020-10-20,2020,43
12494,face shield,50.0,2020-10-20,2020,43
12495,gloves,900.0,2020-10-20,2020,43
12496,gloves,300.0,2020-10-20,2020,43
12497,gown,100.0,2020-10-20,2020,43
12499,n95,40.0,2020-10-22,2020,43
12500,surgical mask,200.0,2020-10-22,2020,43
12501,face shield,50.0,2020-10-22,2020,43
12502,gloves,2100.0,2020-10-22,2020,43
12504,surgical mask,1000.0,2020-10-22,2020,43
12505,face shield,250.0,2020-10-22,2020,43
12506,gloves,300.0,2020-10-22,2020,43
12507,gloves,300.0,2020-10-22,2020,43
12508,gown,300.0,2020-10-22,2020,43
12509,testing supplies,100.0,2020-10-22,2020,43
12510,testing supplies,100.0,2020-10-22,2020,43
12511,testing supplies,100.0,2020-10-22,2020,43
12513,n95,500.0,2020-10-22,2020,43
12514,surgical mask,500.0,2020-10-22,2020,43
12515,face shield,200.0,2020-10-22,2020,43
12516,gloves,800.0,2020-10-22,2020,43
12517,gloves,800.0,2020-10-22,2020,43
12518,gown,300.0,2020-10-22,2020,43
12519,sanitizer,500.0,2020-10-22,2020,43
12521,testing supplies,160.0,2020-10-22,2020,43
12523,testing supplies,240.0,2020-10-22,2020,43
12524,testing supplies,240.0,2020-10-22,2020,43
12526,surgical mask,1000.0,2020-10-22,2020,43
12527,face shield,25.0,2020-10-22,2020,43
12528,gloves,600.0,2020-10-22,2020,43
12529,gown,20.0,2020-10-22,2020,43
12530,sanitizer,20.0,2020-10-22,2020,43
12531,reusable masks,100.0,2020-10-22,2020,43
12533,testing supplies,200.0,2020-10-22,2020,43
12535,testing supplies,160.0,2020-10-22,2020,43
12537,n95,200.0,2020-10-22,2020,43
12538,surgical mask,1000.0,2020-10-22,2020,43
12539,face shield,100.0,2020-10-22,2020,43
12540,gloves,600.0,2020-10-22,2020,43
12541,gloves,500.0,2020-10-22,2020,43
12542,testing supplies,200.0,2020-10-22,2020,43
12544,n95,20.0,2020-10-22,2020,43
12545,surgical mask,500.0,2020-10-22,2020,43
12546,face shield,20.0,2020-10-22,2020,43
12547,gloves,500.0,2020-10-22,2020,43
12548,gloves,600.0,2020-10-22,2020,43
12549,gown,20.0,2020-10-22,2020,43
12550,sanitizer,100.0,2020-10-22,2020,43
12551,reusable masks,200.0,2020-10-22,2020,43
12553,n95,600.0,2020-10-23,2020,43
12554,surgical mask,500.0,2020-10-23,2020,43
12555,face shield,60.0,2020-10-23,2020,43
12557,testing supplies,100.0,2020-10-23,2020,43
12558,testing supplies,100.0,2020-10-23,2020,43
12560,reusable masks,1000.0,2020-10-23,2020,43
12562,reusable masks,500.0,2020-10-23,2020,43
12564,reusable masks,500.0,2020-10-23,2020,43
12566,reusable masks,1000.0,2020-10-23,2020,43
12567,reusable masks,1500.0,2020-10-23,2020,43
12569,reusable masks,1000.0,2020-10-23,2020,43
12570,reusable masks,1500.0,2020-10-23,2020,43
12572,reusable masks,3500.0,2020-10-23,2020,43
12574,testing supplies,20.0,2020-10-23,2020,43
12575,testing supplies,20.0,2020-10-23,2020,43
12576,testing supplies,20.0,2020-10-23,2020,43
12578,testing supplies,40.0,2020-10-23,2020,43
12580,reusable masks,5000.0,2020-10-23,2020,43
12582,surgical mask,6000.0,2020-10-23,2020,43
12583,gloves,500.0,2020-10-23,2020,43
12584,gloves,2100.0,2020-10-23,2020,43
12586,testing supplies,40.0,2020-10-23,2020,43
12588,testing supplies,40.0,2020-10-23,2020,43
12590,testing supplies,40.0,2020-10-24,2020,43
12592,testing supplies,40.0,2020-10-24,2020,43
12594,testing supplies,40.0,2020-10-24,2020,43
12596,testing supplies,40.0,2020-10-24,2020,43
12598,testing supplies,40.0,2020-10-24,2020,43
12600,testing supplies,40.0,2020-10-24,2020,43
12602,testing supplies,40.0,2020-10-24,2020,43
12604,testing supplies,40.0,2020-10-24,2020,43
12606,testing supplies,40.0,2020-10-24,2020,43
12608,testing supplies,40.0,2020-10-24,2020,43
12610,testing supplies,40.0,2020-10-24,2020,43
12612,testing supplies,40.0,2020-10-24,2020,43
12614,testing supplies,40.0,2020-10-24,2020,43
12616,testing supplies,40.0,2020-10-24,2020,43
12618,testing supplies,40.0,2020-10-24,2020,43
12620,testing supplies,40.0,2020-10-24,2020,43
12622,testing supplies,40.0,2020-10-24,2020,43
12624,testing supplies,40.0,2020-10-26,2020,44
12626,testing supplies,40.0,2020-10-26,2020,44
12628,testing supplies,40.0,2020-10-26,2020,44
12630,testing supplies,40.0,2020-10-26,2020,44
12632,n95,1000.0,2020-10-26,2020,44
12633,surgical mask,1000.0,2020-10-26,2020,44
12634,face shield,200.0,2020-10-26,2020,44
12635,gloves,2000.0,2020-10-26,2020,44
12636,gloves,2100.0,2020-10-26,2020,44
12637,gloves,2000.0,2020-10-26,2020,44
12638,gloves,2000.0,2020-10-26,2020,44
12639,gown,1000.0,2020-10-26,2020,44
12641,n95,400.0,2020-10-26,2020,44
12642,surgical mask,1000.0,2020-10-26,2020,44
12643,face shield,1500.0,2020-10-26,2020,44
12644,gloves,2500.0,2020-10-26,2020,44
12645,gloves,2500.0,2020-10-26,2020,44
12646,sanitizer,100.0,2020-10-26,2020,44
12648,n95,100.0,2020-10-26,2020,44
12649,gloves,1000.0,2020-10-26,2020,44
12650,gloves,1000.0,2020-10-26,2020,44
12652,face shield,200.0,2020-10-26,2020,44
12653,gown,100.0,2020-10-26,2020,44
12654,gloves,100.0,2020-10-26,2020,44
12655,gloves,100.0,2020-10-26,2020,44
12656,gloves,100.0,2020-10-26,2020,44
12657,surgical mask,200.0,2020-10-26,2020,44
12659,n95,300.0,2020-10-27,2020,44
12660,surgical mask,200.0,2020-10-27,2020,44
12661,gloves,600.0,2020-10-27,2020,44
12662,gloves,500.0,2020-10-27,2020,44
12663,testing supplies,160.0,2020-10-27,2020,44
12665,face shield,300.0,2020-10-27,2020,44
12666,gown,300.0,2020-10-27,2020,44
12667,testing supplies,300.0,2020-10-27,2020,44
12668,testing supplies,300.0,2020-10-27,2020,44
12669,testing supplies,240.0,2020-10-27,2020,44
12671,testing supplies,50.0,2020-10-27,2020,44
12672,testing supplies,50.0,2020-10-27,2020,44
12673,testing supplies,50.0,2020-10-27,2020,44
12675,surgical mask,1000.0,2020-10-27,2020,44
12676,face shield,200.0,2020-10-27,2020,44
12677,gloves,200.0,2020-10-27,2020,44
12678,gloves,300.0,2020-10-27,2020,44
12679,gloves,1000.0,2020-10-27,2020,44
12680,gown,1000.0,2020-10-27,2020,44
12682,n95,300.0,2020-10-27,2020,44
12683,surgical mask,50.0,2020-10-27,2020,44
12684,face shield,20.0,2020-10-27,2020,44
12685,gloves,1000.0,2020-10-27,2020,44
12686,gown,30.0,2020-10-27,2020,44
12687,testing supplies,100.0,2020-10-27,2020,44
12688,testing supplies,100.0,2020-10-27,2020,44
12689,testing supplies,100.0,2020-10-27,2020,44
12691,testing supplies,120.0,2020-10-27,2020,44
12693,testing supplies,200.0,2020-10-27,2020,44
12695,testing supplies,160.0,2020-10-27,2020,44
12697,testing supplies,50.0,2020-10-27,2020,44
12698,testing supplies,50.0,2020-10-27,2020,44
12699,testing supplies,50.0,2020-10-27,2020,44
12700,testing supplies,100.0,2020-10-27,2020,44
12702,testing supplies,280.0,2020-10-27,2020,44
12704,testing supplies,80.0,2020-10-27,2020,44
12706,testing supplies,80.0,2020-10-27,2020,44
12708,testing supplies,40.0,2020-10-27,2020,44
12710,testing supplies,40.0,2020-10-27,2020,44
12712,testing supplies,520.0,2020-10-27,2020,44
12714,testing supplies,160.0,2020-10-27,2020,44
12716,n95,50.0,2020-10-28,2020,44
12717,surgical mask,100.0,2020-10-28,2020,44
12718,face shield,100.0,2020-10-28,2020,44
12719,gloves,200.0,2020-10-28,2020,44
12720,gloves,200.0,2020-10-28,2020,44
12721,gown,150.0,2020-10-28,2020,44
12722,testing supplies,100.0,2020-10-28,2020,44
12723,testing supplies,100.0,2020-10-28,2020,44
12724,testing supplies,100.0,2020-10-28,2020,44
12725,testing supplies,200.0,2020-10-28,2020,44
12727,n95,40.0,2020-10-28,2020,44
12728,surgical mask,100.0,2020-10-28,2020,44
